dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds,_source_csv,_source_mtime,label_source_category,label_trust,is_ground_truth_labels,is_untrusted_labels,is_curated_labels,is_inferred_labels,is_synthetic,n_batches,zero_fraction,batch_silhouette,batch_silhouette_mixing,batch_knn_entropy,batch_metrics_mode,batch_metrics_n_used,batch_metrics_n_total,onboard_source_label_key,onboard_source_batch_key,onboard_source_label_ontology_key,onboard_source_label_ontology_nonnull_fraction,onboard_contract_label_key,onboard_contract_batch_key,ts2_ground_truth_evidence
ts1_all_cells,ae,nb,24,177,483151,48316,test,2000,42,donor_id,cell_type,provided:cell_ontology_class,True,enabled_ground_truth,in_memory_from_backed,backed,in_memory_from_backed,,10d3fdb,,,,,True,15000.0,48316.0,sampled,5000.0,48316.0,,none,388.91215245585306,30,,,0.0070950890502729,0.1200127197332726,0.672347366809845,0.672347366809845,-0.6201287508010864,0.2139337083227795,0.000187336837029,success,288.9387435913086,/home/woody/iwbn/iwbn129h/sc_autoencoder_project/phase4/stageB/job_1562113/results/phase4_ts1_stageB_reduced.csv,1774977446.5386896,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
ts1_all_cells,ae,nb,16,177,483151,48316,test,2000,42,donor_id,cell_type,provided:cell_ontology_class,True,enabled_ground_truth,in_memory_from_backed,backed,in_memory_from_backed,,10d3fdb,,,,,True,15000.0,48316.0,sampled,5000.0,48316.0,,none,394.8987748046673,27,,,0.0078098258390874,0.1278339061275715,0.7006580829620361,0.7006580829620361,-0.6319947242736816,0.2088949963572562,0.0001889506112643,success,260.55750155448914,/home/woody/iwbn/iwbn129h/sc_autoencoder_project/phase4/stageB/job_1562113/results/phase4_ts1_stageB_reduced.csv,1774977446.5386896,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
ts1_all_cells,ae,nb,8,177,483151,48316,test,2000,42,donor_id,cell_type,provided:cell_ontology_class,True,enabled_ground_truth,in_memory_from_backed,backed,in_memory_from_backed,,10d3fdb,,,,,True,15000.0,48316.0,sampled,5000.0,48316.0,,none,390.720022800607,34,,,0.0075996458963861,0.1318611562693789,0.6741578578948975,0.6741578578948975,-0.6342833042144775,0.2113888554619838,0.0001866065283577,success,324.6916661262512,/home/woody/iwbn/iwbn129h/sc_autoencoder_project/phase4/stageB/job_1562113/results/phase4_ts1_stageB_reduced.csv,1774977446.5386896,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
ts1_all_cells,scvi,nb,32,177,483151,48316,test,2000,42,donor_id,cell_type,provided:cell_ontology_class,True,enabled_ground_truth,in_memory_from_backed,backed,in_memory_from_backed,,10d3fdb,,,,-305.427490234375,True,15000.0,48316.0,sampled,5000.0,48316.0,,none,,80,,,0.2503622020436061,0.6514825429817511,0.1341089159250259,0.1341089159250259,-0.0142301796004176,273.24725341796875,0.0001982701944165,success,2333.7028346061707,/home/woody/iwbn/iwbn129h/sc_autoencoder_project/phase4/stageB/job_1562113/results/phase4_ts1_stageB_reduced.csv,1774977446.5386896,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
ts1_all_cells,scvi,nb,24,177,483151,48316,test,2000,42,donor_id,cell_type,provided:cell_ontology_class,True,enabled_ground_truth,in_memory_from_backed,backed,in_memory_from_backed,,10d3fdb,,,,-304.1473388671875,True,15000.0,48316.0,sampled,5000.0,48316.0,,none,,80,,,0.2553188503223218,0.6513220627771507,0.1379139721393585,0.1379139721393585,-0.0143705224618315,272.73748779296875,0.0001980615857382,success,2334.7038235664368,/home/woody/iwbn/iwbn129h/sc_autoencoder_project/phase4/stageB/job_1562113/results/phase4_ts1_stageB_reduced.csv,1774977446.5386896,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,mse,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4032868146399243,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.4048526211765232,60,2.152144432067871,82.0458984375,0.0246987891587346,0.0297218100603018,0.2674723267555237,0.2674723267555237,-0.1015469580888748,0.4032626566387793,0.0004026397806636,success,15.845322608947754,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,nb,2,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,670.4286859940249,60,2.1710262298583984,56.2783203125,0.5638614524877382,0.6936525200774051,0.457907110452652,0.457907110452652,0.3340201377868652,0.3420666361521243,0.0008013671087024,success,16.856605052947998,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,mse,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4042950460471343,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.40463004624774,48,2.1608829498291016,82.0458984375,0.0203007482545159,0.0290344556566346,0.2083442956209182,0.2083442956209182,-0.1595769375562667,0.4042455993959364,0.0005380313811141,success,12.911840200424194,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,nb,2,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,683.3874450123639,60,2.206845283508301,56.2783203125,0.4598815443947299,0.664192803058212,0.4289269745349884,0.4289269745349884,0.3223361670970917,0.3408851231556321,0.0008196369095986,success,57.372154712677,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,mse,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4040723523564692,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.4045781750197804,45,2.145590782165528,82.0068359375,0.0210083228556609,0.0202705836185692,0.2806155085563659,0.2806155085563659,-0.1648627668619156,0.4040454987737912,0.0004661997238043,success,12.131703853607178,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,scvi,nb,8,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-681.531494140625,False,1199.0,1199.0,full,1199.0,1199.0,,none,,60,,,0.5174904316648432,0.7128287086694595,0.2471293061971664,0.2471293061971664,0.2720691859722137,664.0840454101562,0.0007375272850768,success,54.61038017272949,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,scvi,nb,16,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-688.514892578125,False,1199.0,1199.0,full,1199.0,1199.0,,none,,60,,,0.5331249426273228,0.6952123277262822,0.1740306466817855,0.1740306466817855,0.1906903982162475,662.470703125,0.000692048394181,success,50.93832492828369,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,scvi,nb,24,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-690.6578979492188,False,1199.0,1199.0,full,1199.0,1199.0,,none,,60,,,0.5291108900415128,0.7306584684600829,0.1682889610528946,0.1682889610528946,0.1875844746828079,661.1580200195312,0.0007943565420948,success,48.93831181526184,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,scvi,nb,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-690.3907470703125,False,1199.0,1199.0,full,1199.0,1199.0,,none,,60,,,0.5841934049866072,0.7420045517859036,0.1692352443933487,0.1692352443933487,0.1836690604686737,661.76025390625,0.0007846569362657,success,49.13712954521179,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,scvi,nb,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-689.540771484375,False,1199.0,1199.0,full,1199.0,1199.0,,none,,60,,,0.614153183631799,0.7564952368656204,0.1882463693618774,0.1882463693618774,0.1936347335577011,660.8636474609375,0.0007517466488425,success,48.89203476905823,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,scvi,nb,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-691.6062622070312,False,1199.0,1199.0,full,1199.0,1199.0,,none,,60,,,0.5412348637349409,0.6962182851711224,0.1506702452898025,0.1506702452898025,0.1874216645956039,661.3847045898438,0.0007609199614086,success,49.38760137557984,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,2,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3409714645599702,60,2.083559036254883,81.892578125,0.6163844351656508,0.7283706713526603,0.5234851241111755,0.5234851241111755,0.4690043330192566,0.3397863176934813,0.0008083519591896,success,14.670630931854248,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,2,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3400732186856719,60,2.066605567932129,81.892578125,0.6650984853319003,0.7494512083370752,0.5406157374382019,0.5406157374382019,0.5148672461509705,0.3419052409419822,0.0007923644647175,success,14.43827486038208,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,4,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3356002404154888,60,2.091353416442871,81.896484375,0.6303016488725447,0.7248862991495427,0.4144982397556305,0.4144982397556305,0.4574371576309204,0.3346273496660021,0.0007925450438303,success,14.447675943374634,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,4,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3354200367334984,60,2.075100898742676,81.896484375,0.6604419614121482,0.7337635488874248,0.4145932197570801,0.4145932197570801,0.4570267796516418,0.3368418504786153,0.0008054303203788,success,14.507417440414429,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,8,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3330172054015963,60,2.155475616455078,81.904296875,0.6286073709277402,0.7301455438829484,0.3618872761726379,0.3618872761726379,0.3974475562572479,0.332267740202308,0.0007941303328493,success,14.574821472167969,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,8,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3337863932508941,60,2.1077098846435547,81.904296875,0.6557890290676689,0.7228258624703223,0.362240195274353,0.362240195274353,0.4334947764873504,0.335015859774891,0.0007949412973893,success,14.594281196594238,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,16,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3337991990279515,60,2.0838546752929688,81.919921875,0.6662145937326587,0.7600357815459904,0.4109008312225342,0.4109008312225342,0.4058437347412109,0.3330639155831706,0.0007699188075256,success,14.54988431930542,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,16,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3320333691464552,60,2.0990285873413086,81.919921875,0.6951039321720007,0.7712082671737812,0.3705581724643707,0.3705581724643707,0.3772317171096802,0.3331508571849056,0.0007924546902513,success,14.772896766662598,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,24,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.332392740736811,60,2.1015186309814453,81.935546875,0.6527077390786187,0.7467879047594442,0.3704997301101684,0.3704997301101684,0.3943410217761993,0.331629196015669,0.0007949686979182,success,14.641185522079468,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3335334129190325,60,2.094841957092285,81.935546875,0.6942279407946917,0.7609071720234747,0.4032544791698456,0.4032544791698456,0.4141514599323272,0.3347251860423322,0.0007237012058826,success,14.762693166732788,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3327482152323209,60,2.060897827148437,81.951171875,0.6537261131127164,0.7480564565260416,0.3743895590305328,0.3743895590305328,0.4213597178459167,0.3319133556664636,0.0008044860867633,success,14.451233386993408,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,ae,mse,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.3328142479571628,60,2.0987281799316406,81.951171875,0.7046314670385369,0.7689489730221527,0.3959379494190216,0.3959379494190216,0.4029733836650848,0.3339166682247722,0.0007921822007864,success,14.797841548919678,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,mse,2,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4033570236917134,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.4049902147954459,21,2.095388412475586,81.8994140625,0.0449663474459822,0.0763408016968026,0.3237769901752472,0.3237769901752472,-0.1042591035366058,0.4033482908158624,0.0007394200984035,success,5.831923723220825,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,mse,2,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.404064846993288,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.4045127369494514,23,2.1045846939086914,81.8994140625,0.002593778442153,0.0165935381278068,0.3177410662174225,0.3177410662174225,-0.2317262291908264,0.4040600528460527,0.0007127908776754,success,6.344627141952515,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,mse,4,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4032952822775916,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.4049014283827288,30,2.0923728942871094,81.9091796875,0.0596839308054512,0.0842684556341696,0.1991943418979644,0.1991943418979644,-0.1527265310287475,0.4032893248703998,0.0004385095108895,success,8.02867317199707,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,mse,4,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4041715798972546,False,1199.0,1199.0,full,1199.0,1199.0,,none,0.4045748698452893,25,2.096786499023437,81.9091796875,0.0021301539210237,0.0172697118475979,0.1915066540241241,0.1915066540241241,-0.1701533943414688,0.4041591652042176,0.0003339562539621,success,6.775362730026245,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
