dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
splatter_k08,ae,zinb,4,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5202.096484375,80,2.1305065155029297,211.1630859375,0.5280141844300934,0.7142141312211383,0.36652567982673645,0.36652567982673645,0.3500499427318573,2.6164955933888754,0.0019455931234988613,success,12.49867296218872
splatter_k08,ae,zinb,4,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5221.780533854167,80,2.197843551635742,84.111328125,0.4108908524177966,0.6213040102922813,0.3535505533218384,0.3535505533218384,0.32367461919784546,2.6096349875132243,0.0019422421704941516,success,12.309766292572021
splatter_k08,ae,zinb,8,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5183.672688802083,80,2.1419553756713867,84.12109375,0.4225052935679355,0.6448586886183595,0.3231370151042938,0.3231370151042938,0.3885487914085388,2.6073316891988116,0.0018788190224809209,success,12.36855959892273
splatter_k08,ae,zinb,8,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,failed,480,480,,none,5211.597591145834,80,2.1406240463256836,84.12109375,0.44650599932077656,0.6479616395768322,0.33909547328948975,0.33909547328948975,0.3888305127620697,2.6047316710154216,,success,12.222357749938965
splatter_k08,ae,zinb,12,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5180.896647135417,80,2.151559829711914,84.130859375,0.43565238658007754,0.6267458311605678,0.3233477771282196,0.3233477771282196,0.36145803332328796,2.6057588418324786,0.0018514350503785206,success,12.301569938659668
splatter_k08,ae,zinb,12,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5210.8544921875,80,2.1405601501464844,84.130859375,0.33586616215809906,0.5070046146968038,0.28105589747428894,0.28105589747428894,0.3108290433883667,2.604106632868449,0.001474146902420211,success,12.501673698425293
splatter_k08,ae,zinb,16,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5173.767513020834,80,2.1312332153320312,84.140625,0.43218893260272895,0.6661323623195976,0.3531097173690796,0.3531097173690796,0.39261704683303833,2.6021549224853517,0.0018864807478833076,success,12.315803527832031
splatter_k08,ae,zinb,16,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5211.842708333334,80,2.190516471862793,84.140625,0.3265640198269609,0.528517198268289,0.2876543700695038,0.2876543700695038,0.3379870355129242,2.604909102121989,0.0018285296692754332,success,12.294744968414307
splatter_k08,ae,zinb,24,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5180.98603515625,80,2.148684501647949,84.16015625,0.43827890395952745,0.6742407577401754,0.3614329695701599,0.3614329695701599,0.39922645688056946,2.605858484903971,0.0018776188246721062,success,12.300381660461426
splatter_k08,ae,zinb,24,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,failed,480,480,,none,5204.481184895833,80,2.1541481018066406,84.16015625,0.41214567085298415,0.654274160833013,0.3433450758457184,0.3433450758457184,0.38751259446144104,2.6011902650197345,,success,12.29416561126709
splatter_k08,ae,zinb,32,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5180.0203125,80,2.155880928039551,84.1796875,0.3811240138573869,0.644108313518575,0.33961689472198486,0.33961689472198486,0.38334518671035767,2.6053277969360353,0.001875731545540063,success,12.426578283309937
splatter_k08,ae,zinb,32,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5204.814225260417,80,2.1503028869628906,84.1796875,0.3760605885599817,0.5797329851353058,0.30434635281562805,0.30434635281562805,0.35890886187553406,2.601386785507202,0.0017887021044729991,success,12.331321954727173
splatter_k08,vae,zinb,2,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5353.289615885416,False,480,480,full,480,480,,none,5321.58408203125,80,2.1463613510131836,84.11669921875,0.011951098596310975,0.03985480286155177,0.38860729336738586,0.38860729336738586,-0.07392493635416031,2.6744765599568683,0.001772096270896793,success,12.844291925430298
